mode,shuffled,n_train,n_test,model,skill,mape,parent,child,n_calls
ood,True,201,99,uniform_delta,-1.792580841089447,11.374984972661045,adc1fdeea203,d6d9fc487215,14911
ood,True,201,99,graph_LinearReg,-0.04414902961437894,6.641894340515137,adc1fdeea203,d6d9fc487215,14911
ood,True,201,99,graph_NNLS,-3.164218198570268e-08,6.415541648864746,adc1fdeea203,d6d9fc487215,14911
indist,True,210,90,constant,0.0,4.558111351906977,4d980b8ae1f1,719faf5996d9,13723
indist,True,210,90,uniform_delta,-1.3049099437047924,6.236799178899892,4d980b8ae1f1,719faf5996d9,13723
indist,True,210,90,graph_LinearReg,-0.007675640377212689,4.495973587036133,4d980b8ae1f1,719faf5996d9,13723
indist,True,210,90,graph_NNLS,1.3295653500389193e-07,4.558111667633057,4d980b8ae1f1,719faf5996d9,13723
ood,True,201,99,constant,0.0,4.437939224101774,4d980b8ae1f1,719faf5996d9,13723
ood,True,201,99,uniform_delta,-1.7479626109296231,7.331457157357427,4d980b8ae1f1,719faf5996d9,13723
ood,True,201,99,graph_LinearReg,-0.023270335115513463,4.633892059326172,4d980b8ae1f1,719faf5996d9,13723
ood,True,201,99,graph_NNLS,-3.795005043549793e-08,4.437939643859863,4d980b8ae1f1,719faf5996d9,13723
indist,True,210,90,constant,0.0,8.570641394785888,6f83eed12375,d03bb9786260,12590
indist,True,210,90,uniform_delta,-0.4634968180230852,10.367058833900256,6f83eed12375,d03bb9786260,12590
indist,True,210,90,graph_LinearReg,0.00036107003711405294,8.567224502563477,6f83eed12375,d03bb9786260,12590
indist,True,210,90,graph_NNLS,0.00036107003711405294,8.567225456237793,6f83eed12375,d03bb9786260,12590
ood,True,201,99,constant,0.0,8.781888615325094,6f83eed12375,d03bb9786260,12590
ood,True,201,99,uniform_delta,-1.8635433723508994,14.260774877125382,6f83eed12375,d03bb9786260,12590
ood,True,201,99,graph_LinearReg,0.0025911402072414935,8.794366836547852,6f83eed12375,d03bb9786260,12590
ood,True,201,99,graph_NNLS,0.0025910554724973833,8.794366836547852,6f83eed12375,d03bb9786260,12590
indist,True,210,90,constant,0.0,9.407363961868892,adc1fdeea203,6da93e1b8565,12046
indist,True,210,90,uniform_delta,-0.535113277259909,11.61543659920397,adc1fdeea203,6da93e1b8565,12046
indist,True,210,90,graph_LinearReg,0.0072057080057400524,9.374768257141113,adc1fdeea203,6da93e1b8565,12046
indist,True,210,90,graph_NNLS,4.446602508423325e-08,9.407364845275879,adc1fdeea203,6da93e1b8565,12046
ood,True,201,99,constant,0.0,9.326573533822428,adc1fdeea203,6da93e1b8565,12046
ood,True,201,99,uniform_delta,-1.8732122915967313,14.880657989847872,adc1fdeea203,6da93e1b8565,12046
ood,True,201,99,graph_LinearReg,0.009441513017105052,9.280489921569824,adc1fdeea203,6da93e1b8565,12046
ood,True,201,99,graph_NNLS,4.881892001762367e-09,9.326573371887207,adc1fdeea203,6da93e1b8565,12046
indist,True,210,90,constant,0.0,17.02948467353949,5f876a734084,b7c586427019,11633
indist,True,210,90,uniform_delta,-0.11737844448782209,17.684320814309483,5f876a734084,b7c586427019,11633
indist,True,210,90,graph_LinearReg,0.0104786728728955,16.98977279663086,5f876a734084,b7c586427019,11633
indist,True,210,90,graph_NNLS,0.010478592024755318,16.98977279663086,5f876a734084,b7c586427019,11633
ood,True,201,99,constant,0.0,17.61952116121117,5f876a734084,b7c586427019,11633
ood,True,201,99,uniform_delta,-0.5377665141444277,21.515260604493207,5f876a734084,b7c586427019,11633
ood,True,201,99,graph_LinearReg,-0.00680037479347817,17.675575256347656,5f876a734084,b7c586427019,11633
ood,True,201,99,graph_NNLS,1.6686357739992275e-08,17.61952018737793,5f876a734084,b7c586427019,11633
indist,True,210,90,constant,0.0,5.149001555133318,95a6f7f8345e,afd9b5752cb8,10264
indist,True,210,90,uniform_delta,-0.26997286089887984,5.877694008904613,95a6f7f8345e,afd9b5752cb8,10264
indist,True,210,90,graph_LinearReg,-0.002545805269689616,5.139702796936035,95a6f7f8345e,afd9b5752cb8,10264
indist,True,210,90,graph_NNLS,-0.002545673864650988,5.139701843261719,95a6f7f8345e,afd9b5752cb8,10264
ood,True,201,99,constant,0.0,4.668164064003398,95a6f7f8345e,afd9b5752cb8,10264
ood,True,201,99,uniform_delta,-0.4478136143574314,5.182229913596045,95a6f7f8345e,afd9b5752cb8,10264
ood,True,201,99,graph_LinearReg,0.01105368073621138,4.580037593841553,95a6f7f8345e,afd9b5752cb8,10264
ood,True,201,99,graph_NNLS,0.01105368073621138,4.580039024353027,95a6f7f8345e,afd9b5752cb8,10264
indist,True,210,90,constant,0.0,8.579431239910102,35114acfb54c,af42b5e3e0eb,9972
indist,True,210,90,uniform_delta,-1.1664517140781414,12.720945149805418,35114acfb54c,af42b5e3e0eb,9972
indist,True,210,90,graph_LinearReg,-0.0028814807532047126,8.579565048217773,35114acfb54c,af42b5e3e0eb,9972
indist,True,210,90,graph_NNLS,-0.0028814807532047126,8.579565048217773,35114acfb54c,af42b5e3e0eb,9972
ood,True,201,99,constant,0.0,8.335457629098935,35114acfb54c,af42b5e3e0eb,9972
ood,True,201,99,uniform_delta,-5.014645331425314,23.65501997885195,35114acfb54c,af42b5e3e0eb,9972
ood,True,201,99,graph_LinearReg,0.0063129808112742936,8.323593139648438,35114acfb54c,af42b5e3e0eb,9972
ood,True,201,99,graph_NNLS,0.0063129808112742936,8.323593139648438,35114acfb54c,af42b5e3e0eb,9972
indist,True,210,90,constant,0.0,4.001954819311253,b58ba81e712e,2abd05990aa9,9766
indist,True,210,90,uniform_delta,-1.4462530876399788,6.290863688895268,b58ba81e712e,2abd05990aa9,9766
indist,True,210,90,graph_LinearReg,0.004077508448509737,3.9947428703308105,b58ba81e712e,2abd05990aa9,9766
indist,True,210,90,graph_NNLS,0.004077281075745898,3.9947431087493896,b58ba81e712e,2abd05990aa9,9766
ood,True,201,99,constant,0.0,3.3932046313925253,b58ba81e712e,2abd05990aa9,9766
ood,True,201,99,uniform_delta,-6.468391500460156,11.024934124518067,b58ba81e712e,2abd05990aa9,9766
ood,True,201,99,graph_LinearReg,0.009822828651939064,3.3708486557006836,b58ba81e712e,2abd05990aa9,9766
ood,True,201,99,graph_NNLS,0.009822828651939064,3.3708486557006836,b58ba81e712e,2abd05990aa9,9766
indist,True,210,90,constant,0.0,7.989072599530503,3ae5b1b2f41b,5f876a734084,9533
indist,True,210,90,uniform_delta,-0.4325791506126695,9.836251693961735,3ae5b1b2f41b,5f876a734084,9533
indist,True,210,90,graph_LinearReg,0.004424552488150879,7.950459957122803,3ae5b1b2f41b,5f876a734084,9533
indist,True,210,90,graph_NNLS,-6.205665248337766e-08,7.989072799682617,3ae5b1b2f41b,5f876a734084,9533
ood,True,201,99,constant,0.0,8.922089182025365,3ae5b1b2f41b,5f876a734084,9533
ood,True,201,99,uniform_delta,-1.2981191842871374,14.250140383899682,3ae5b1b2f41b,5f876a734084,9533
ood,True,201,99,graph_LinearReg,0.006811545443568212,8.850702285766602,3ae5b1b2f41b,5f876a734084,9533
ood,True,201,99,graph_NNLS,3.774367618447627e-08,8.922088623046875,3ae5b1b2f41b,5f876a734084,9533
indist,True,210,90,constant,0.0,4.134377954742295,b7c586427019,87f3522e7b25,9010
indist,True,210,90,uniform_delta,-11.837952865943604,15.354525578900086,b7c586427019,87f3522e7b25,9010
indist,True,210,90,graph_LinearReg,0.0008833352689741059,4.131555557250977,b7c586427019,87f3522e7b25,9010
indist,True,210,90,graph_NNLS,8.228921899444686e-08,4.134378433227539,b7c586427019,87f3522e7b25,9010
ood,True,201,99,constant,0.0,4.033214889154322,b7c586427019,87f3522e7b25,9010
ood,True,201,99,uniform_delta,-35.37103486506225,29.9762409798037,b7c586427019,87f3522e7b25,9010
ood,True,201,99,graph_LinearReg,-0.025813335589323527,4.061009883880615,b7c586427019,87f3522e7b25,9010
ood,True,201,99,graph_NNLS,2.239084373467648e-08,4.033215045928955,b7c586427019,87f3522e7b25,9010
indist,True,210,90,constant,0.0,4.090407049373049,9a3ef4d24dd4,2abd05990aa9,8942
indist,True,210,90,uniform_delta,-4.170365623744623,6.929325285086994,9a3ef4d24dd4,2abd05990aa9,8942
indist,True,210,90,graph_LinearReg,0.003691482343988972,4.0888776779174805,9a3ef4d24dd4,2abd05990aa9,8942
indist,True,210,90,graph_NNLS,-8.926451466884089e-08,4.090406894683838,9a3ef4d24dd4,2abd05990aa9,8942
ood,True,201,99,constant,0.0,4.032423353002192,9a3ef4d24dd4,2abd05990aa9,8942
ood,True,201,99,uniform_delta,-4.886878412525192,11.181517841937183,9a3ef4d24dd4,2abd05990aa9,8942
ood,True,201,99,graph_LinearReg,-0.021550638504996167,4.129560947418213,9a3ef4d24dd4,2abd05990aa9,8942
ood,True,201,99,graph_NNLS,3.3632278073625343e-08,4.032423496246338,9a3ef4d24dd4,2abd05990aa9,8942
indist,True,210,90,constant,0.0,5.6077521294068235,6da93e1b8565,373f823120ce,7256
indist,True,210,90,uniform_delta,-2.0171904069320457,10.666098568850277,6da93e1b8565,373f823120ce,7256
indist,True,210,90,graph_LinearReg,-0.01538353234342904,5.635737895965576,6da93e1b8565,373f823120ce,7256
indist,True,210,90,graph_NNLS,6.445829936474468e-08,5.607751846313477,6da93e1b8565,373f823120ce,7256
ood,True,201,99,constant,0.0,4.90925973861285,6da93e1b8565,373f823120ce,7256
ood,True,201,99,uniform_delta,-12.316418046200656,21.444201084068677,6da93e1b8565,373f823120ce,7256
ood,True,201,99,graph_LinearReg,0.0006997159990613788,4.555120468139648,6da93e1b8565,373f823120ce,7256
ood,True,201,99,graph_NNLS,-7.478060970456113e-08,4.90925931930542,6da93e1b8565,373f823120ce,7256
indist,True,210,90,constant,0.0,4.852384615553015,ea41fc6c6b9a,adc1fdeea203,7131
indist,True,210,90,uniform_delta,-0.6946499308496674,6.680140313337786,ea41fc6c6b9a,adc1fdeea203,7131
indist,True,210,90,graph_LinearReg,-0.026790015171811232,4.976052284240723,ea41fc6c6b9a,adc1fdeea203,7131
indist,True,210,90,graph_NNLS,-0.026790015171811232,4.9760518074035645,ea41fc6c6b9a,adc1fdeea203,7131
ood,True,201,99,constant,0.0,5.930387218741391,ea41fc6c6b9a,adc1fdeea203,7131
ood,True,201,99,uniform_delta,-1.125622459705382,10.805603924939788,ea41fc6c6b9a,adc1fdeea203,7131
ood,True,201,99,graph_LinearReg,-0.00026188579744790275,5.931206226348877,ea41fc6c6b9a,adc1fdeea203,7131
ood,True,201,99,graph_NNLS,2.3623630829305853e-08,5.930386543273926,ea41fc6c6b9a,adc1fdeea203,7131
indist,True,210,90,constant,0.0,7.390309247579744,7d0508345ec0,648b2a0c2f0a,7130
indist,True,210,90,uniform_delta,-0.601050797175603,9.069734886794796,7d0508345ec0,648b2a0c2f0a,7130
indist,True,210,90,graph_LinearReg,-0.004901352614408161,7.4021897315979,7d0508345ec0,648b2a0c2f0a,7130
indist,True,210,90,graph_NNLS,-0.004901044019534284,7.402189254760742,7d0508345ec0,648b2a0c2f0a,7130
ood,True,201,99,constant,0.0,6.940724077545013,7d0508345ec0,648b2a0c2f0a,7130
ood,True,201,99,uniform_delta,-1.149721052610611,10.99941249300446,7d0508345ec0,648b2a0c2f0a,7130
ood,True,201,99,graph_LinearReg,0.02011933694682122,6.936004638671875,7d0508345ec0,648b2a0c2f0a,7130
ood,True,201,99,graph_NNLS,0.020119229891220503,6.936005592346191,7d0508345ec0,648b2a0c2f0a,7130
indist,True,210,90,constant,0.0,9.439625826681358,f10612cc80a4,0e1f021c1406,6987
indist,True,210,90,uniform_delta,-0.5660073424099754,11.87133049522971,f10612cc80a4,0e1f021c1406,6987
indist,True,210,90,graph_LinearReg,-0.009988905387837255,9.464090347290039,f10612cc80a4,0e1f021c1406,6987
indist,True,210,90,graph_NNLS,-0.009988905387837255,9.464091300964355,f10612cc80a4,0e1f021c1406,6987
ood,True,201,99,constant,0.0,9.062416731249192,f10612cc80a4,0e1f021c1406,6987
ood,True,201,99,uniform_delta,-1.3282207560689003,15.7908020465433,f10612cc80a4,0e1f021c1406,6987
ood,True,201,99,graph_LinearReg,-2.308900989511642e-06,9.049027442932129,f10612cc80a4,0e1f021c1406,6987
ood,True,201,99,graph_NNLS,2.0967043434794164e-08,9.062416076660156,f10612cc80a4,0e1f021c1406,6987
indist,True,210,90,constant,0.0,7.696192973440126,6f83eed12375,af42b5e3e0eb,6941
indist,True,210,90,uniform_delta,-1.067808544546017,11.219928486404934,6f83eed12375,af42b5e3e0eb,6941
indist,True,210,90,graph_LinearReg,-0.030504618506911774,7.812171459197998,6f83eed12375,af42b5e3e0eb,6941
indist,True,210,90,graph_NNLS,-0.030504708726189378,7.812171936035156,6f83eed12375,af42b5e3e0eb,6941
ood,True,201,99,constant,0.0,8.291445139049886,6f83eed12375,af42b5e3e0eb,6941
ood,True,201,99,uniform_delta,-2.145615080735212,16.47656624813658,6f83eed12375,af42b5e3e0eb,6941
ood,True,201,99,graph_LinearReg,-0.06150989759690706,8.846850395202637,6f83eed12375,af42b5e3e0eb,6941
ood,True,201,99,graph_NNLS,-0.06150997200313468,8.84684944152832,6f83eed12375,af42b5e3e0eb,6941
indist,True,210,90,constant,0.0,10.032906645126918,6da93e1b8565,377f1c6e2b6c,6591
indist,True,210,90,uniform_delta,-0.7803991064917386,13.846606036051694,6da93e1b8565,377f1c6e2b6c,6591
indist,True,210,90,graph_LinearReg,-0.025249630824226488,10.226054191589355,6da93e1b8565,377f1c6e2b6c,6591
indist,True,210,90,graph_NNLS,-0.025249630824226488,10.226054191589355,6da93e1b8565,377f1c6e2b6c,6591
ood,True,201,99,constant,0.0,9.376895559942536,6da93e1b8565,377f1c6e2b6c,6591
ood,True,201,99,uniform_delta,-2.4230211606013916,22.23319748502669,6da93e1b8565,377f1c6e2b6c,6591
ood,True,201,99,graph_LinearReg,-0.03551387216377133,10.429703712463379,6da93e1b8565,377f1c6e2b6c,6591
ood,True,201,99,graph_NNLS,-0.03551387216377133,10.42970085144043,6da93e1b8565,377f1c6e2b6c,6591
indist,True,210,90,constant,0.0,9.35197437740252,b58ba81e712e,f9014fe2e1ad,6562
indist,True,210,90,uniform_delta,-0.6647844469031212,11.285392482106458,b58ba81e712e,f9014fe2e1ad,6562
indist,True,210,90,graph_LinearReg,0.003484055977099332,9.274450302124023,b58ba81e712e,f9014fe2e1ad,6562
indist,True,210,90,graph_NNLS,4.9969242521541446e-08,9.351973533630371,b58ba81e712e,f9014fe2e1ad,6562
ood,True,201,99,constant,0.0,14.084351980041124,b58ba81e712e,f9014fe2e1ad,6562
ood,True,201,99,uniform_delta,-0.9737476614545244,19.734355190316446,b58ba81e712e,f9014fe2e1ad,6562
ood,True,201,99,graph_LinearReg,0.0037231518409339692,14.132033348083496,b58ba81e712e,f9014fe2e1ad,6562
ood,True,201,99,graph_NNLS,8.705022180865996e-08,14.0843505859375,b58ba81e712e,f9014fe2e1ad,6562
indist,True,210,90,constant,0.0,5.593823317381173,d6d9fc487215,373f823120ce,6540
indist,True,210,90,uniform_delta,-1.0884051272197612,8.264657648134438,d6d9fc487215,373f823120ce,6540
indist,True,210,90,graph_LinearReg,0.004136001207294071,5.577176094055176,d6d9fc487215,373f823120ce,6540
indist,True,210,90,graph_NNLS,0.004136001207294071,5.577173709869385,d6d9fc487215,373f823120ce,6540
ood,True,201,99,constant,0.0,5.659070104209944,d6d9fc487215,373f823120ce,6540
ood,True,201,99,uniform_delta,-5.519779996865611,14.892991001878334,d6d9fc487215,373f823120ce,6540
ood,True,201,99,graph_LinearReg,-0.06517727020347142,6.1346282958984375,d6d9fc487215,373f823120ce,6540
ood,True,201,99,graph_NNLS,-0.06517727020347142,6.1346282958984375,d6d9fc487215,373f823120ce,6540
indist,True,210,90,constant,0.0,5.411246642746815,b6fff9281fd3,6190227e8489,6044
indist,True,210,90,uniform_delta,-3.743893321743479,10.727077203298421,b6fff9281fd3,6190227e8489,6044
indist,True,210,90,graph_LinearReg,-0.014259730382210956,5.438242435455322,b6fff9281fd3,6190227e8489,6044
indist,True,210,90,graph_NNLS,-0.014259730382210956,5.4382429122924805,b6fff9281fd3,6190227e8489,6044
ood,True,201,99,constant,0.0,6.254162346967854,b6fff9281fd3,6190227e8489,6044
ood,True,201,99,uniform_delta,-9.972658976208209,21.772067341541394,b6fff9281fd3,6190227e8489,6044
ood,True,201,99,graph_LinearReg,-0.07866141345346755,6.750664234161377,b6fff9281fd3,6190227e8489,6044
ood,True,201,99,graph_NNLS,-0.07866109112646225,6.750662803649902,b6fff9281fd3,6190227e8489,6044
indist,True,210,90,constant,0.0,5.259634727159715,95a6f7f8345e,c9d968a323dc,5966
indist,True,210,90,uniform_delta,-0.5062001874106301,6.201932405622317,95a6f7f8345e,c9d968a323dc,5966
indist,True,210,90,graph_LinearReg,-0.00033016935621810184,5.260806083679199,95a6f7f8345e,c9d968a323dc,5966
indist,True,210,90,graph_NNLS,-0.00033034648596852456,5.260806560516357,95a6f7f8345e,c9d968a323dc,5966
ood,True,201,99,constant,0.0,5.179916269457482,95a6f7f8345e,c9d968a323dc,5966
ood,True,201,99,uniform_delta,-0.6500461967623818,6.647835538228565,95a6f7f8345e,c9d968a323dc,5966
ood,True,201,99,graph_LinearReg,-0.00023374064911618753,5.267142295837402,95a6f7f8345e,c9d968a323dc,5966
ood,True,201,99,graph_NNLS,8.995076816731284e-08,5.1799163818359375,95a6f7f8345e,c9d968a323dc,5966
indist,True,210,90,constant,0.0,16.045652777577065,377f1c6e2b6c,23bdd392279c,5843
indist,True,210,90,uniform_delta,-0.797268584833938,19.84867199620261,377f1c6e2b6c,23bdd392279c,5843
indist,True,210,90,graph_LinearReg,-0.01668812427161681,16.110870361328125,377f1c6e2b6c,23bdd392279c,5843
indist,True,210,90,graph_NNLS,-0.01668812427161681,16.110870361328125,377f1c6e2b6c,23bdd392279c,5843
ood,True,201,99,constant,0.0,16.044469385533084,377f1c6e2b6c,23bdd392279c,5843
ood,True,201,99,uniform_delta,-2.038291163624971,29.615082308066782,377f1c6e2b6c,23bdd392279c,5843
ood,True,201,99,graph_LinearReg,-0.0002434626597840328,16.009445190429688,377f1c6e2b6c,23bdd392279c,5843
ood,True,201,99,graph_NNLS,5.4473086374962065e-08,16.044469833374023,377f1c6e2b6c,23bdd392279c,5843
