scenario,target,fault,metric,B,C,causal_pre,causal_post,assoc_pre,assoc_post,causal_deg,assoc_deg
carts_cpu,carts,cpu,cpu,front-end,catalogue,7.8033065760761255,7.606230390365511,7.847021906499188,7.627835525802684,-0.19707618571061492,-0.2191863806965042
carts_cpu,carts,cpu,cpu,front-end,user,7.806133196176285,7.6100053339118485,7.781509340489561,7.545477801727298,-0.19612786226443646,-0.2360315387622629
carts_cpu,carts,cpu,cpu,front-end,orders,7.8033065760761255,7.606230390365511,7.869895885066764,7.7630785291529625,-0.19707618571061492,-0.10681735591380193
carts_cpu,carts,cpu,cpu,front-end,payment,7.8033065760761255,7.606230390365511,7.663723972339426,7.3588424178546035,-0.19707618571061492,-0.30488155448482246
carts_cpu,carts,cpu,cpu,front-end,shipping,7.8033065760761255,7.606230390365511,7.847021906499188,7.627835525802684,-0.19707618571061492,-0.2191863806965042
carts_cpu,carts,cpu,cpu,catalogue,front-end,9.163299852916644,11.447805084136519,9.117790161644958,11.255965797947901,2.2845052312198746,2.138175636302943
carts_cpu,carts,cpu,cpu,catalogue,user,9.170550227069365,11.449194237784987,9.124525527799825,11.25627929522642,2.278644010715622,2.131753767426595
carts_cpu,carts,cpu,cpu,catalogue,orders,9.163299852916644,11.447805084136519,9.13978360315235,11.281750773986115,2.2845052312198746,2.141967170833764
carts_cpu,carts,cpu,cpu,catalogue,payment,9.163299852916644,11.447805084136519,9.117790161644958,11.255965797947901,2.2845052312198746,2.138175636302943
carts_cpu,carts,cpu,cpu,catalogue,shipping,9.163299852916644,11.447805084136519,9.117790161644958,11.255965797947901,2.2845052312198746,2.138175636302943
carts_cpu,carts,cpu,cpu,user,front-end,8.360286266841067,6.863826323229516,8.153230882446746,6.762309725657882,-1.4964599436115513,-1.3909211567888633
carts_cpu,carts,cpu,cpu,user,catalogue,8.360286266841067,6.863826323229516,8.36294564613272,6.868703662104815,-1.4964599436115513,-1.494241984027905
carts_cpu,carts,cpu,cpu,user,orders,8.360286266841067,6.863826323229516,8.385757798242025,6.940346135170216,-1.4964599436115513,-1.445411663071809
carts_cpu,carts,cpu,cpu,user,payment,8.360286266841067,6.863826323229516,8.104544772959873,6.976466993216393,-1.4964599436115513,-1.1280777797434798
carts_cpu,carts,cpu,cpu,user,shipping,8.360286266841067,6.863826323229516,8.420093102728925,7.050115184855178,-1.4964599436115513,-1.3699779178737472
carts_cpu,carts,cpu,cpu,orders,front-end,17.835983433310794,21.760522227947895,17.67970837777802,22.39170565342101,3.924538794637101,4.7119972756429895
carts_cpu,carts,cpu,cpu,orders,catalogue,17.835983433310794,21.760522227947895,17.80859201302635,21.82165419472844,3.924538794637101,4.0130621817020895
carts_cpu,carts,cpu,cpu,orders,user,17.85225759018301,21.76804806089132,17.583624187949876,21.702389556680966,3.915790470708309,4.11876536873109
carts_cpu,carts,cpu,cpu,orders,payment,17.835983433310794,21.760522227947895,17.835983433310794,21.760522227947895,3.924538794637101,3.924538794637101
carts_cpu,carts,cpu,cpu,orders,shipping,17.835983433310794,21.760522227947895,18.515444131266115,22.400371967336344,3.924538794637101,3.8849278360702293
carts_cpu,carts,cpu,cpu,payment,front-end,6.934735470910056,7.3616890922339735,6.802574608553545,7.198629067085603,0.4269536213239178,0.396054458532058
carts_cpu,carts,cpu,cpu,payment,catalogue,6.934735470910056,7.3616890922339735,6.925854164188664,7.3984524279899935,0.4269536213239178,0.47259826380132974
carts_cpu,carts,cpu,cpu,payment,user,6.909495365532275,7.35472325190559,6.584485696567347,7.405158453043762,0.44522788637331434,0.8206727564764149
carts_cpu,carts,cpu,cpu,payment,orders,6.934735470910056,7.3616890922339735,6.925854164188664,7.3984524279899935,0.4269536213239178,0.47259826380132974
carts_cpu,carts,cpu,cpu,payment,shipping,6.934735470910056,7.3616890922339735,6.922678361814059,7.307750166340927,0.4269536213239178,0.3850718045268682
carts_cpu,carts,cpu,cpu,shipping,front-end,28.142869515884605,36.947443171989654,28.142168194964455,36.94170281138761,8.804573656105049,8.799534616423152
carts_cpu,carts,cpu,cpu,shipping,catalogue,28.142869515884605,36.947443171989654,28.142168194964455,36.94170281138761,8.804573656105049,8.799534616423152
carts_cpu,carts,cpu,cpu,shipping,user,28.162739921672525,36.97611274454706,27.88445955532251,36.924364750953345,8.813372822874534,9.039905195630833
carts_cpu,carts,cpu,cpu,shipping,orders,28.142869515884605,36.947443171989654,26.54720777319644,34.836780288597126,8.804573656105049,8.289572515400685
carts_cpu,carts,cpu,cpu,shipping,payment,28.142869515884605,36.947443171989654,28.179136646379632,37.17426818139309,8.804573656105049,8.995131535013456
carts_cpu,carts,cpu,mem,front-end,catalogue,3.78980406318892,4.0916930932460716,3.841289127800281,4.062918031919624,0.3018890300571515,0.22162890411934288
carts_cpu,carts,cpu,mem,front-end,user,3.78980406318892,4.0916930932460716,3.841289127800281,4.062918031919624,0.3018890300571515,0.22162890411934288
carts_cpu,carts,cpu,mem,front-end,orders,3.78980406318892,4.0916930932460716,3.8054462250567944,4.1641231438692206,0.3018890300571515,0.35867691881242614
carts_cpu,carts,cpu,mem,front-end,payment,3.78980406318892,4.0916930932460716,3.843825833659879,4.088051791519646,0.3018890300571515,0.2442259578597672
carts_cpu,carts,cpu,mem,front-end,shipping,3.78980406318892,4.0916930932460716,3.827311005764082,4.049067972653094,0.3018890300571515,0.22175696688901203
carts_cpu,carts,cpu,mem,catalogue,front-end,0.22642795624492762,0.6284552512921678,0.22642795624492762,0.6284552512921678,0.4020272950472402,0.4020272950472402
carts_cpu,carts,cpu,mem,catalogue,user,0.22642795624492762,0.6284552512921678,0.08801093525035959,0.17790541988698666,0.4020272950472402,0.08989448463662707
carts_cpu,carts,cpu,mem,catalogue,orders,0.22642795624492762,0.6284552512921678,0.22642795624492762,0.6284552512921678,0.4020272950472402,0.4020272950472402
carts_cpu,carts,cpu,mem,catalogue,payment,0.22642795624492762,0.6284552512921678,0.16181120784129513,0.30033997148965474,0.4020272950472402,0.13852876364835962
carts_cpu,carts,cpu,mem,catalogue,shipping,0.22642795624492762,0.6284552512921678,0.22642795624492762,0.6284552512921678,0.4020272950472402,0.4020272950472402
carts_cpu,carts,cpu,mem,user,front-end,0.3848290012488648,0.9868373247234696,0.3848290012488648,0.9868373247234696,0.6020083234746048,0.6020083234746048
carts_cpu,carts,cpu,mem,user,catalogue,0.3848290012488648,0.9868373247234696,0.15459183726428133,0.2512570723012744,0.6020083234746048,0.09666523503699309
carts_cpu,carts,cpu,mem,user,orders,0.3848290012488648,0.9868373247234696,0.3848290012488648,0.9868373247234696,0.6020083234746048,0.6020083234746048
carts_cpu,carts,cpu,mem,user,payment,0.3848290012488648,0.9868373247234696,0.2661147206563292,0.41297954585972924,0.6020083234746048,0.14686482520340005
carts_cpu,carts,cpu,mem,user,shipping,0.3848290012488648,0.9868373247234696,0.3848290012488648,0.9868373247234696,0.6020083234746048,0.6020083234746048
carts_cpu,carts,cpu,mem,orders,front-end,0.054463626309994115,0.08976065729170296,0.054379138397182954,0.09032191431081629,0.035297030981708846,0.03594277591363334
carts_cpu,carts,cpu,mem,orders,catalogue,0.054463626309994115,0.08976065729170296,0.05472602221497739,0.08973032857674364,0.035297030981708846,0.03500430636176625
carts_cpu,carts,cpu,mem,orders,user,0.054463626309994115,0.08976065729170296,0.05472602221497739,0.08973032857674364,0.035297030981708846,0.03500430636176625
carts_cpu,carts,cpu,mem,orders,payment,0.054463626309994115,0.08976065729170296,0.05472602221497739,0.08973032857674364,0.035297030981708846,0.03500430636176625
carts_cpu,carts,cpu,mem,orders,shipping,0.054463626309994115,0.08976065729170296,0.046755361035595855,0.09556657348857124,0.035297030981708846,0.048811212452975386
carts_cpu,carts,cpu,mem,payment,front-end,0.4808519116567662,1.5026937274114636,0.48088542246496707,1.503155125153863,1.0218418157546973,1.022269702688896
carts_cpu,carts,cpu,mem,payment,catalogue,0.4808519116567662,1.5026937274114636,0.4125817713030387,0.4023874314481242,1.0218418157546973,-0.01019433985491447
carts_cpu,carts,cpu,mem,payment,user,0.4808519116567662,1.5026937274114636,0.3635706937977628,0.35629911279505844,1.0218418157546973,-0.007271581002704364
carts_cpu,carts,cpu,mem,payment,orders,0.4808519116567662,1.5026937274114636,0.4808519116567662,1.5026937274114636,1.0218418157546973,1.0218418157546973
carts_cpu,carts,cpu,mem,payment,shipping,0.4808519116567662,1.5026937274114636,0.4808519116567662,1.5026937274114636,1.0218418157546973,1.0218418157546973
carts_cpu,carts,cpu,mem,shipping,front-end,0.05516174104111349,0.028386195272691213,0.0547097335967728,0.028314414388488765,-0.026775545768422275,-0.026395319208284036
carts_cpu,carts,cpu,mem,shipping,catalogue,0.05516174104111349,0.028386195272691213,0.055191624482540586,0.028337548269205277,-0.026775545768422275,-0.02685407621333531
carts_cpu,carts,cpu,mem,shipping,user,0.05516174104111349,0.028386195272691213,0.055191624482540586,0.028337548269205277,-0.026775545768422275,-0.02685407621333531
carts_cpu,carts,cpu,mem,shipping,orders,0.05516174104111349,0.028386195272691213,0.04776667167058479,0.05461271589849418,-0.026775545768422275,0.006846044227909388
carts_cpu,carts,cpu,mem,shipping,payment,0.05516174104111349,0.028386195272691213,0.055191624482540586,0.028337548269205277,-0.026775545768422275,-0.02685407621333531
carts_cpu,carts,cpu,cpu,front-end,catalogue,5.96411261997444,10.790855525462081,6.158325570264436,10.51585026110666,4.826742905487642,4.357524690842224
carts_cpu,carts,cpu,cpu,front-end,user,5.96411261997444,10.790855525462081,6.049165989414435,10.332122196233872,4.826742905487642,4.282956206819437
carts_cpu,carts,cpu,cpu,front-end,orders,5.96411261997444,10.790855525462081,6.202100483438806,10.519867652864091,4.826742905487642,4.317767169425285
carts_cpu,carts,cpu,cpu,front-end,payment,5.96411261997444,10.790855525462081,5.9766408558487525,10.727227280426364,4.826742905487642,4.7505864245776115
carts_cpu,carts,cpu,cpu,front-end,shipping,5.96411261997444,10.790855525462081,6.18964558061753,10.517646401842674,4.826742905487642,4.328000821225144
carts_cpu,carts,cpu,cpu,catalogue,front-end,10.72295742954539,8.123514693512686,10.869583134672997,8.209512205342154,-2.599442736032705,-2.6600709293308427
carts_cpu,carts,cpu,cpu,catalogue,user,10.72295742954539,8.123514693512686,10.823402080596157,8.06028446411209,-2.599442736032705,-2.7631176164840667
carts_cpu,carts,cpu,cpu,catalogue,orders,10.72295742954539,8.123514693512686,10.959771639449324,8.068519396530375,-2.599442736032705,-2.8912522429189487
carts_cpu,carts,cpu,cpu,catalogue,payment,10.72295742954539,8.123514693512686,10.619893267472543,8.110338164614603,-2.599442736032705,-2.5095551028579397
carts_cpu,carts,cpu,cpu,catalogue,shipping,10.72295742954539,8.123514693512686,10.935255252441584,8.102207823214764,-2.599442736032705,-2.83304742922682
carts_cpu,carts,cpu,cpu,user,front-end,6.761226813925322,7.55378471220889,6.874286502205755,7.334412163905448,0.7925578982835679,0.46012566169969293
carts_cpu,carts,cpu,cpu,user,catalogue,6.761226813925322,7.55378471220889,6.857378674136571,7.479432386979902,0.7925578982835679,0.6220537128433312
carts_cpu,carts,cpu,cpu,user,orders,6.761226813925322,7.55378471220889,6.947145239711448,7.5917383168647765,0.7925578982835679,0.6445930771533286
carts_cpu,carts,cpu,cpu,user,payment,6.761226813925322,7.55378471220889,6.870229935822013,7.523856069137425,0.7925578982835679,0.6536261333154121
carts_cpu,carts,cpu,cpu,user,shipping,6.761226813925322,7.55378471220889,6.947145239711448,7.5917383168647765,0.7925578982835679,0.6445930771533286
carts_cpu,carts,cpu,cpu,orders,front-end,30.872774108862934,33.90086001735888,30.826473175326857,33.48654420348364,3.028085908495946,2.660071028156782
carts_cpu,carts,cpu,cpu,orders,catalogue,30.872774108862934,33.90086001735888,30.800970541562865,33.76843073178642,3.028085908495946,2.9674601902235516
carts_cpu,carts,cpu,cpu,orders,user,30.872774108862934,33.90086001735888,30.872774108862934,33.90086001735888,3.028085908495946,3.028085908495946
carts_cpu,carts,cpu,cpu,orders,payment,30.872774108862934,33.90086001735888,30.872774108862934,33.90086001735888,3.028085908495946,3.028085908495946
carts_cpu,carts,cpu,cpu,orders,shipping,30.872774108862934,33.90086001735888,30.342581274942066,34.77567264333125,3.028085908495946,4.4330913683891815
carts_cpu,carts,cpu,cpu,payment,front-end,9.356074922555724,8.158008917378924,9.289261958074846,8.964231299993154,-1.1980660051768002,-0.3250306580816922
carts_cpu,carts,cpu,cpu,payment,catalogue,9.356074922555724,8.158008917378924,9.264867004085653,8.177209463859686,-1.1980660051768002,-1.0876575402259672
carts_cpu,carts,cpu,cpu,payment,user,9.356074922555724,8.158008917378924,9.370223028655609,8.081908824812187,-1.1980660051768002,-1.2883142038434219
carts_cpu,carts,cpu,cpu,payment,orders,9.356074922555724,8.158008917378924,9.356074922555724,8.158008917378924,-1.1980660051768002,-1.1980660051768002
carts_cpu,carts,cpu,cpu,payment,shipping,9.356074922555724,8.158008917378924,9.201973298863503,9.731502698661691,-1.1980660051768002,0.5295293997981876
carts_cpu,carts,cpu,cpu,shipping,front-end,37.59346228796246,46.34762889986297,37.59346228796246,46.34762889986297,8.754166611900509,8.754166611900509
carts_cpu,carts,cpu,cpu,shipping,catalogue,37.59346228796246,46.34762889986297,37.59346228796246,46.34762889986297,8.754166611900509,8.754166611900509
carts_cpu,carts,cpu,cpu,shipping,user,37.59346228796246,46.34762889986297,37.59346228796246,46.34762889986297,8.754166611900509,8.754166611900509
carts_cpu,carts,cpu,cpu,shipping,orders,37.59346228796246,46.34762889986297,36.52302790165857,44.07736345359788,8.754166611900509,7.55433555193931
carts_cpu,carts,cpu,cpu,shipping,payment,37.59346228796246,46.34762889986297,36.63503735032705,48.31750321233954,8.754166611900509,11.682465862012485
carts_cpu,carts,cpu,mem,front-end,catalogue,3.934364273661376,3.3672302212958325,3.938552085120042,3.374253661198733,-0.5671340523655437,-0.5642984239213091
carts_cpu,carts,cpu,mem,front-end,user,3.934364273661376,3.3672302212958325,3.7706087678057782,3.688703332066102,-0.5671340523655437,-0.08190543573967624
carts_cpu,carts,cpu,mem,front-end,orders,3.934364273661376,3.3672302212958325,3.933528174518171,3.4133064457363846,-0.5671340523655437,-0.5202217287817863
carts_cpu,carts,cpu,mem,front-end,payment,3.934364273661376,3.3672302212958325,3.925128473978893,3.378562879505214,-0.5671340523655437,-0.5465655944736789
carts_cpu,carts,cpu,mem,front-end,shipping,3.934364273661376,3.3672302212958325,3.8488060787522675,3.4908943476691996,-0.5671340523655437,-0.35791173108306795
carts_cpu,carts,cpu,mem,catalogue,front-end,0.1405882334479806,0.7644111508457891,0.1405882334479806,0.7644111508457891,0.6238229173978085,0.6238229173978085
carts_cpu,carts,cpu,mem,catalogue,user,0.1405882334479806,0.7644111508457891,0.10426682874856129,0.5446453873283505,0.6238229173978085,0.44037855857978925
carts_cpu,carts,cpu,mem,catalogue,orders,0.1405882334479806,0.7644111508457891,0.11589282349997124,0.6224967770276625,0.6238229173978085,0.5066039535276913
carts_cpu,carts,cpu,mem,catalogue,payment,0.1405882334479806,0.7644111508457891,0.09946512218807983,0.7908180712581477,0.6238229173978085,0.691352949070068
carts_cpu,carts,cpu,mem,catalogue,shipping,0.1405882334479806,0.7644111508457891,0.12306850492650959,0.665648363246544,0.6238229173978085,0.5425798583200344
carts_cpu,carts,cpu,mem,user,front-end,0.3095270332529095,0.8086575869020176,0.31191681648788594,0.784277901686179,0.49913055364910813,0.472361085198293
carts_cpu,carts,cpu,mem,user,catalogue,0.3095270332529095,0.8086575869020176,0.21917933774186393,0.6054934458205282,0.49913055364910813,0.3863141080786643
carts_cpu,carts,cpu,mem,user,orders,0.3095270332529095,0.8086575869020176,0.23816792979230528,0.5211091755112596,0.49913055364910813,0.2829412457189543
carts_cpu,carts,cpu,mem,user,payment,0.3095270332529095,0.8086575869020176,0.2634079929759161,0.8302709875615325,0.49913055364910813,0.5668629945856164
carts_cpu,carts,cpu,mem,user,shipping,0.3095270332529095,0.8086575869020176,0.22605972989814227,0.5262025084796238,0.49913055364910813,0.30014277858148153
carts_cpu,carts,cpu,mem,orders,front-end,0.11337962163968215,0.14532023130555044,0.11278362666204354,0.14448505038985612,0.031940609665868286,0.03170142372781258
carts_cpu,carts,cpu,mem,orders,catalogue,0.11337962163968215,0.14532023130555044,0.07908349107068478,0.18993009497396324,0.031940609665868286,0.11084660390327845
carts_cpu,carts,cpu,mem,orders,user,0.11337962163968215,0.14532023130555044,0.07794742917910173,0.08965642765156837,0.031940609665868286,0.011708998472466634
carts_cpu,carts,cpu,mem,orders,payment,0.11337962163968215,0.14532023130555044,0.0995252968108689,0.15337747774385974,0.031940609665868286,0.05385218093299084
carts_cpu,carts,cpu,mem,orders,shipping,0.11337962163968215,0.14532023130555044,0.06884304935937548,0.060548001008623106,0.031940609665868286,-0.008295048350752371
carts_cpu,carts,cpu,mem,payment,front-end,0.9478687611293302,0.9404401781517403,0.9465352847089794,0.9526654254395225,-0.007428582977589859,0.006130140730543077
carts_cpu,carts,cpu,mem,payment,catalogue,0.9478687611293302,0.9404401781517403,0.7670733095595418,4.369938090516583,-0.007428582977589859,3.602864780957041
carts_cpu,carts,cpu,mem,payment,user,0.9478687611293302,0.9404401781517403,0.9067976081432659,1.5195011193898607,-0.007428582977589859,0.6127035112465947
carts_cpu,carts,cpu,mem,payment,orders,0.9478687611293302,0.9404401781517403,0.8848107900283984,0.9590260514572388,-0.007428582977589859,0.0742152614288405
carts_cpu,carts,cpu,mem,payment,shipping,0.9478687611293302,0.9404401781517403,0.9253824371436206,1.0364279531260403,-0.007428582977589859,0.11104551598241974
carts_cpu,carts,cpu,mem,shipping,front-end,0.05815506103545724,0.07805547977376683,0.055798347106439904,0.07698293326799763,0.019900418738309583,0.021184586161557724
carts_cpu,carts,cpu,mem,shipping,catalogue,0.05815506103545724,0.07805547977376683,0.042497949604262966,0.08345965417603057,0.019900418738309583,0.04096170457176761
carts_cpu,carts,cpu,mem,shipping,user,0.05815506103545724,0.07805547977376683,0.03582920830640512,0.05094548947196428,0.019900418738309583,0.015116281165559159
carts_cpu,carts,cpu,mem,shipping,orders,0.05815506103545724,0.07805547977376683,0.029509437310055064,0.027042693421463475,0.019900418738309583,-0.0024667438885915896
carts_cpu,carts,cpu,mem,shipping,payment,0.05815506103545724,0.07805547977376683,0.05220854983569032,0.08248352968906866,0.019900418738309583,0.03027497985337834
carts_cpu,carts,cpu,cpu,front-end,catalogue,7.0285961130530605,7.973412304112519,6.917756275448619,7.949725144404908,0.9448161910594584,1.0319688689562891
carts_cpu,carts,cpu,cpu,front-end,user,7.0285961130530605,7.976499285223017,7.068931500290438,7.980017616683928,0.9479031721699567,0.9110861163934905
carts_cpu,carts,cpu,cpu,front-end,orders,7.0285961130530605,7.976499285223017,6.948381707257714,7.949679963571198,0.9479031721699567,1.0012982563134836
carts_cpu,carts,cpu,cpu,front-end,payment,7.0285961130530605,7.976499285223017,7.079105588612501,8.02030105373487,0.9479031721699567,0.9411954651223695
carts_cpu,carts,cpu,cpu,front-end,shipping,7.0285961130530605,7.976499285223017,7.079105588612501,8.02030105373487,0.9479031721699567,0.9411954651223695
carts_cpu,carts,cpu,cpu,catalogue,front-end,7.462680812087752,8.461416186445286,7.528740988457174,8.228415809452718,0.9987353743575333,0.6996748209955443
carts_cpu,carts,cpu,cpu,catalogue,user,7.462680812087752,8.461416186445286,7.521861531695341,8.542181973179973,0.9987353743575333,1.0203204414846319
