level_pct,anomaly_mean,anomaly_std,shapley_mean,shapley_std
0.0,0.11816,0.08850888655948624,0.39202,0.05981289158701492
20.0,0.14632,0.022921212882393474,0.48612,0.013607975602564847
50.0,0.17282,0.04881231402013225,0.6958599999999999,0.012136432754314558
150.0,0.12294000000000001,0.03928196787331307,0.8018000000000001,0.015490803723499967
300.0,0.10459999999999998,0.07023905608705173,0.80022,0.030329309256888783
