label,delta_pct,node,tier,projected_mean,train_p95,train_max,ood_confidence
TrainTicket,5,ts-food-map-service_cpu,tier2,1.0634584960992577,3.511512796256998,10.716586266452264,high
TrainTicket,5,ts-food-map-service_mem,tier2,253442744.97430426,263933952.0,269733888.0,high
TrainTicket,5,ts-food-map-service_latency-50,tier2,0.007742470747970154,0.015146927529803348,0.025,high
TrainTicket,5,ts-food-service_cpu,tier2,1.006485536299814,3.192809124206033,8.433462126236257,high
TrainTicket,5,ts-food-service_mem,tier2,254874185.34348205,263086080.0,277200896.0,high
TrainTicket,5,ts-food-service_latency-50,tier2,0.04606339728279522,0.08333333333333333,0.3158282832836379,high
TrainTicket,5,ts-inside-payment-service_cpu,tier2,0.70064295048024,1.5506705343254696,29.52413373119785,high
TrainTicket,5,ts-inside-payment-service_mem,tier2,245801574.6945356,258883584.0,263589888.0,high
TrainTicket,5,ts-inside-payment-service_latency-50,tier2,0.0390102594740382,0.08750000000000001,1.4426193415815511,high
TrainTicket,5,ts-order-other-service_cpu,tier2,3.4904496018423696,7.723990049546671,21.563143411095133,high
TrainTicket,5,ts-order-other-service_mem,tier2,270846673.7938361,297172992.0,309579776.0,high
TrainTicket,5,ts-order-other-service_latency-50,tier2,0.008790510413839173,0.013277910844976707,0.021617983463244554,high
TrainTicket,5,ts-order-service_cpu,tier2,2.95790412393148,6.934012786118776,39.94660959322094,high
TrainTicket,5,ts-order-service_mem,tier2,270856628.9066667,309460992.0,614981632.0,high
TrainTicket,5,ts-order-service_latency-50,tier2,0.008501270374386775,0.012165935022335907,0.5833333333333335,high
TrainTicket,5,ts-payment-service_cpu,tier2,0.3211654102370533,0.911763190753815,4.142187978605582,high
TrainTicket,5,ts-payment-service_mem,tier2,233792535.0332844,244293632.0,263073792.0,high
TrainTicket,5,ts-payment-service_latency-50,tier2,0.02985664704430903,0.02,3.75,low
TrainTicket,5,ts-preserve-other-service_cpu,tier2,0.4823500219996625,1.504737050739937,7.144434949797048,high
TrainTicket,5,ts-preserve-other-service_mem,tier2,223546868.97082072,236326912.0,255295488.0,high
TrainTicket,5,ts-preserve-other-service_latency-50,tier2,0.7174606648321145,1.0,12.766709057510244,high
TrainTicket,5,ts-preserve-service_cpu,tier2,0.5364472731950009,1.4677625169535036,11.735937957272476,high
TrainTicket,5,ts-preserve-service_mem,tier2,226156607.75749493,238727168.0,241008640.0,high
TrainTicket,5,ts-preserve-service_latency-50,tier2,0.6277242526196013,1.0,4.292371508573809,high
TrainTicket,5,ts-price-service_cpu,tier2,1.650113069611959,4.956484360550842,15.604014215080342,high
TrainTicket,5,ts-price-service_mem,tier2,254581100.0419585,259956736.0,277651456.0,high
TrainTicket,5,ts-price-service_latency-50,tier2,0.005649751027561941,0.00796875,0.01992607055574582,high
TrainTicket,5,ts-route-service_cpu,tier2,5.616003256429109,13.065207913126745,38.429706696181505,high
TrainTicket,5,ts-route-service_mem,tier2,262064537.6,275795148.79999995,550662144.0,high
TrainTicket,5,ts-route-service_latency-50,tier2,0.0039734468318095365,0.00663327987381485,0.20781249999999998,high
TrainTicket,5,ts-seat-service_cpu,tier2,3.7658018388757712,8.568332556859088,30.027826299893945,high
TrainTicket,5,ts-seat-service_mem,tier2,243127147.33852595,247885824.0,265162752.0,high
TrainTicket,5,ts-seat-service_latency-50,tier2,0.04775681038235491,0.08401987218225031,0.3858689348424921,high
TrainTicket,5,ts-security-service_cpu,tier2,0.5495699680894278,1.6154102197543365,7.443263801756593,high
TrainTicket,5,ts-security-service_mem,tier2,245570560.73414245,258899968.0,268083200.0,high
TrainTicket,5,ts-security-service_latency-50,tier2,0.0462323131845591,0.07591963675090808,0.3750000000000001,high
TrainTicket,5,ts-station-service_cpu,tier2,9.42950944060382,17.151465626569546,49.46761728746086,high
TrainTicket,5,ts-station-service_mem,tier2,262189684.02156666,281227264.0,284692480.0,high
TrainTicket,5,ts-station-service_latency-50,tier2,0.0034183569895485867,0.004036350927988122,0.00819139902111194,high
TrainTicket,5,ts-ticketinfo-service_cpu,tier2,5.639679720227503,11.515208661831181,30.414139070927327,high
TrainTicket,5,ts-ticketinfo-service_mem,tier2,246504999.84861273,258662400.0,260968448.0,high
TrainTicket,5,ts-ticketinfo-service_latency-50,tier2,0.0187547614807674,0.020511152416356877,0.12281056752960097,high
TrainTicket,5,ts-train-service_cpu,tier2,4.036481231597569,9.804521218608148,25.131084877550435,high
TrainTicket,5,ts-train-service_mem,tier2,254209265.97074178,266944512.0,270946304.0,high
TrainTicket,5,ts-train-service_latency-50,tier2,0.00576482191855908,0.007715961384140907,0.022097578779370637,high
TrainTicket,5,ts-travel-service_cpu,tier2,4.490299335231594,10.822791861977581,33.68693004756439,high
TrainTicket,5,ts-travel-service_mem,tier2,274807831.61572164,288776192.0,559980544.0,high
TrainTicket,5,ts-travel-service_latency-50,tier2,0.019319050059400135,0.021296583850931677,0.16973796153073673,high
TrainTicket,5,ts-travel2-service_cpu,tier2,6.172617024890856,13.856592573882306,33.139444790240255,high
TrainTicket,5,ts-travel2-service_mem,tier2,277510802.7606526,283680768.0,289263616.0,high
TrainTicket,5,ts-travel2-service_latency-50,tier2,0.019349213224865068,0.02194741024172413,0.1526077417977782,high
TrainTicket,5,ts-ui-dashboard_cpu,tier2,0.18649607325529233,0.21841438981969208,0.26909042912035464,high
TrainTicket,5,ts-ui-dashboard_mem,tier2,3642609.7280683573,3747840.0,3960832.0,high
TrainTicket,5,ts-ui-dashboard_latency-50,tier2,0.27609810530658285,0.32142857142857145,1.0365853658536588,high
TrainTicket,5,ts-user-service_cpu,tier2,0.4700047712037129,1.2633780895262208,6.743994147475599,high
TrainTicket,5,ts-user-service_mem,tier2,223769507.06234378,232099840.0,258125824.0,high
TrainTicket,5,ts-user-service_latency-50,tier2,0.010721423479465229,0.017525970940430936,0.0803277849682449,high
TrainTicket,10,ts-admin-basic-info-service_workload,tier1,0.6412861489022664,0.867,1.2,high
TrainTicket,10,ts-config-service_workload,tier1,8.917681190616314,11.267,14.467,high
TrainTicket,10,ts-price-service_workload,tier1,4.89553867617639,6.080199999999808,7.733,high
TrainTicket,10,ts-admin-travel-service_workload,tier1,0.3125920310748671,0.4,0.667,high
TrainTicket,10,ts-travel-service_workload,tier1,8.95590711617696,13.733,19.0,high
TrainTicket,10,ts-travel2-service_workload,tier1,13.564768532533028,16.467,21.333,high
TrainTicket,10,ts-basic-service_workload,tier1,33.11521939035183,40.067,51.467,high
TrainTicket,10,ts-route-service_workload,tier1,33.83595518205801,40.333,53.0,high
TrainTicket,10,ts-station-service_workload,tier1,48.76354480670535,60.067,81.133,high
TrainTicket,10,ts-train-service_workload,tier1,20.78350031098033,25.6,33.067,high
TrainTicket,10,ts-consign-service_workload,tier1,0.21214739812270572,0.533,1.067,high
TrainTicket,10,ts-consign-price-service_workload,tier1,0.22095412803055647,0.533,1.0,high
TrainTicket,10,ts-food-service_workload,tier1,0.8310224924755502,1.4,2.4,high
TrainTicket,10,ts-food-map-service_workload,tier1,1.459970514806034,2.267,3.6,high
TrainTicket,10,ts-inside-payment-service_workload,tier1,0.22097167191160794,0.533,1.0,high
TrainTicket,10,ts-order-other-service_workload,tier1,8.586997397810288,10.534,14.8,high
TrainTicket,10,ts-order-service_workload,tier1,6.040204843774304,9.333,12.933,high
TrainTicket,10,ts-payment-service_workload,tier1,0.11419860449527808,0.333,0.733,high
TrainTicket,10,ts-preserve-other-service_workload,tier1,0.09349645793230174,0.267,0.733,high
TrainTicket,10,ts-assurance-service_workload,tier1,0.3629137636313949,0.8,1.467,high
TrainTicket,10,ts-contacts-service_workload,tier1,0.48335817668989584,1.0,1.867,high
TrainTicket,10,ts-seat-service_workload,tier1,8.83618002222455,11.2,14.733,high
TrainTicket,10,ts-security-service_workload,tier1,0.2447795183018897,0.533,0.933,high
TrainTicket,10,ts-ticketinfo-service_workload,tier1,32.942567049737505,40.267,50.067,high
TrainTicket,10,ts-user-service_workload,tier1,0.23988732152228362,0.533,0.933,high
TrainTicket,10,ts-ui-dashboard_workload,tier1,4.595563333333333,5.533,6.6,high
TrainTicket,10,ts-admin-basic-info-service_cpu,tier2,0.674577802310408,1.8823441461353534,9.623131099390445,high
TrainTicket,10,ts-admin-basic-info-service_mem,tier2,229962202.6072667,239837184.0,242450432.0,high
TrainTicket,10,ts-admin-basic-info-service_latency-50,tier2,0.016657146734009844,0.018333333333333337,0.052083333333333336,high
TrainTicket,10,ts-admin-travel-service_cpu,tier2,0.6073798627751957,1.6952896905210149,8.596834321334724,high
TrainTicket,10,ts-admin-travel-service_mem,tier2,226766321.08844224,236658688.0,251432960.0,high
TrainTicket,10,ts-admin-travel-service_latency-50,tier2,0.1986809243745903,0.3125,1.75,high
TrainTicket,10,ts-assurance-service_cpu,tier2,0.5541577734157092,1.6672775741419696,7.7665663734179065,high
TrainTicket,10,ts-assurance-service_mem,tier2,239671311.77233478,252223488.0,272887808.0,high
TrainTicket,10,ts-assurance-service_latency-50,tier2,0.008023499163143941,0.013000000000000003,0.059375,high
TrainTicket,10,ts-auth-service_workload,tier1,2.7628933333333334,3.2,3.667,high
TrainTicket,10,ts-auth-service_cpu,tier2,14.492421370505538,17.615055284694392,30.107523510971795,high
TrainTicket,10,ts-auth-service_mem,tier2,243274313.59916967,257466368.0,477708288.0,high
TrainTicket,10,ts-auth-service_latency-50,tier2,0.2456130043038958,0.32828947368420813,1.3515625,high
TrainTicket,10,ts-basic-service_cpu,tier2,6.536783072092339,14.102169677738312,36.88716565392696,high
TrainTicket,10,ts-basic-service_mem,tier2,245747549.2897765,251654144.0,264810496.0,high
TrainTicket,10,ts-basic-service_latency-50,tier2,0.008798800890923057,0.011495561805961396,0.07005849811631522,high
TrainTicket,10,ts-config-service_cpu,tier2,1.907734969118823,5.108416941899837,19.480908949592855,high
TrainTicket,10,ts-config-service_mem,tier2,252195581.551368,258990080.0,268169216.0,high
TrainTicket,10,ts-config-service_latency-50,tier2,0.004373074142998326,0.0075977748936164324,0.017190827085829283,high
TrainTicket,10,ts-consign-price-service_cpu,tier2,0.42348201642338507,1.0861415568807153,4.31573571243858,high
TrainTicket,10,ts-consign-price-service_mem,tier2,239149228.4214944,248791040.0,271323136.0,high
TrainTicket,10,ts-consign-price-service_latency-50,tier2,0.011118277409097349,0.0175,0.0625,high
TrainTicket,10,ts-consign-service_cpu,tier2,0.4665459334692444,1.1637800836638508,5.160261647448178,high
TrainTicket,10,ts-consign-service_mem,tier2,245245510.77067953,259407872.0,262955008.0,high
TrainTicket,10,ts-consign-service_latency-50,tier2,0.028012413548004933,0.0475,0.175,high
TrainTicket,10,ts-contacts-service_cpu,tier2,0.6091254793629464,1.8582684711895971,6.05660137369628,high
TrainTicket,10,ts-contacts-service_mem,tier2,244678910.40356445,254562304.0,260501504.0,high
TrainTicket,10,ts-contacts-service_latency-50,tier2,0.009437061777500155,0.018333333333333333,0.07363595402455198,high
TrainTicket,10,ts-food-map-service_cpu,tier2,1.0533092853176054,3.511512796256998,10.716586266452264,high
TrainTicket,10,ts-food-map-service_mem,tier2,253199191.0165336,263933952.0,269733888.0,high
TrainTicket,10,ts-food-map-service_latency-50,tier2,0.007681715169206324,0.015146927529803348,0.025,high
TrainTicket,10,ts-food-service_cpu,tier2,1.1096706366165765,3.192809124206033,8.433462126236257,high
TrainTicket,10,ts-food-service_mem,tier2,254057859.49335855,263086080.0,277200896.0,high
TrainTicket,10,ts-food-service_latency-50,tier2,0.046980092103729755,0.08333333333333333,0.3158282832836379,high
TrainTicket,10,ts-inside-payment-service_cpu,tier2,0.5055893296627266,1.5506705343254696,29.52413373119785,high
TrainTicket,10,ts-inside-payment-service_mem,tier2,247207050.19307974,258883584.0,263589888.0,high
TrainTicket,10,ts-inside-payment-service_latency-50,tier2,0.04240303089107823,0.08750000000000001,1.4426193415815511,high
TrainTicket,10,ts-order-other-service_cpu,tier2,3.428777828322104,7.723990049546671,21.563143411095133,high
TrainTicket,10,ts-order-other-service_mem,tier2,269453250.3730028,297172992.0,309579776.0,high
TrainTicket,10,ts-order-other-service_latency-50,tier2,0.008701652725576783,0.013277910844976707,0.021617983463244554,high
TrainTicket,10,ts-order-service_cpu,tier2,3.249256312725394,6.934012786118776,39.94660959322094,high
TrainTicket,10,ts-order-service_mem,tier2,271048471.8933333,309460992.0,614981632.0,high
TrainTicket,10,ts-order-service_latency-50,tier2,0.008562312376784047,0.012165935022335907,0.5833333333333335,high
TrainTicket,10,ts-payment-service_cpu,tier2,0.32676632521006466,0.911763190753815,4.142187978605582,high
TrainTicket,10,ts-payment-service_mem,tier2,234525435.4198709,244293632.0,263073792.0,high
TrainTicket,10,ts-payment-service_latency-50,tier2,0.01707693363152062,0.02,3.75,high
TrainTicket,10,ts-preserve-other-service_cpu,tier2,0.5431071801523805,1.504737050739937,7.144434949797048,high
TrainTicket,10,ts-preserve-other-service_mem,tier2,224226885.45433807,236326912.0,255295488.0,high
TrainTicket,10,ts-preserve-other-service_latency-50,tier2,0.6770866409986678,1.0,12.766709057510244,high
TrainTicket,10,ts-preserve-service_cpu,tier2,0.5749526799233716,1.4677625169535036,11.735937957272476,high
TrainTicket,10,ts-preserve-service_mem,tier2,226501130.8212531,238727168.0,241008640.0,high
TrainTicket,10,ts-preserve-service_latency-50,tier2,0.6789702242601743,1.0,4.292371508573809,high
TrainTicket,10,ts-price-service_cpu,tier2,1.525698015057421,4.956484360550842,15.604014215080342,high
TrainTicket,10,ts-price-service_mem,tier2,254063670.78025272,259956736.0,277651456.0,high
TrainTicket,10,ts-price-service_latency-50,tier2,0.005540116037970145,0.00796875,0.01992607055574582,high
TrainTicket,10,ts-route-service_cpu,tier2,5.497060248576257,13.065207913126745,38.429706696181505,high
TrainTicket,10,ts-route-service_mem,tier2,259605230.93333334,275795148.79999995,550662144.0,high
TrainTicket,10,ts-route-service_latency-50,tier2,0.004690120640132519,0.00663327987381485,0.20781249999999998,high
TrainTicket,10,ts-seat-service_cpu,tier2,3.4421897920541946,8.568332556859088,30.027826299893945,high
TrainTicket,10,ts-seat-service_mem,tier2,242759412.36717042,247885824.0,265162752.0,high
TrainTicket,10,ts-seat-service_latency-50,tier2,0.04890773439159756,0.08401987218225031,0.3858689348424921,high
TrainTicket,10,ts-security-service_cpu,tier2,0.49725049151997913,1.6154102197543365,7.443263801756593,high
TrainTicket,10,ts-security-service_mem,tier2,244988915.02755514,258899968.0,268083200.0,high
TrainTicket,10,ts-security-service_latency-50,tier2,0.045427871108887616,0.07591963675090808,0.3750000000000001,high
TrainTicket,10,ts-station-service_cpu,tier2,8.88221192215146,17.151465626569546,49.46761728746086,high
TrainTicket,10,ts-station-service_mem,tier2,263481811.47667658,281227264.0,284692480.0,high
TrainTicket,10,ts-station-service_latency-50,tier2,0.0034207989498214937,0.004036350927988122,0.00819139902111194,high
TrainTicket,10,ts-ticketinfo-service_cpu,tier2,5.60322669428485,11.515208661831181,30.414139070927327,high
TrainTicket,10,ts-ticketinfo-service_mem,tier2,246878699.35983485,258662400.0,260968448.0,high
TrainTicket,10,ts-ticketinfo-service_latency-50,tier2,0.018869659483191557,0.020511152416356877,0.12281056752960097,high
TrainTicket,10,ts-train-service_cpu,tier2,3.748498303772608,9.804521218608148,25.131084877550435,high
TrainTicket,10,ts-train-service_mem,tier2,253263960.8984041,266944512.0,270946304.0,high
TrainTicket,10,ts-train-service_latency-50,tier2,0.005767916841267136,0.007715961384140907,0.022097578779370637,high
TrainTicket,10,ts-travel-service_cpu,tier2,4.300911829382744,10.822791861977581,33.68693004756439,high
TrainTicket,10,ts-travel-service_mem,tier2,275324411.1777027,288776192.0,559980544.0,high
TrainTicket,10,ts-travel-service_latency-50,tier2,0.01861350153346242,0.021296583850931677,0.16973796153073673,high
TrainTicket,10,ts-travel2-service_cpu,tier2,5.839009892323387,13.856592573882306,33.139444790240255,high
TrainTicket,10,ts-travel2-service_mem,tier2,277812334.586668,283680768.0,289263616.0,high
TrainTicket,10,ts-travel2-service_latency-50,tier2,0.01878239932461555,0.02194741024172413,0.1526077417977782,high
TrainTicket,10,ts-ui-dashboard_cpu,tier2,0.18851935277031512,0.21841438981969208,0.26909042912035464,high
TrainTicket,10,ts-ui-dashboard_mem,tier2,3640745.808483939,3747840.0,3960832.0,high
TrainTicket,10,ts-ui-dashboard_latency-50,tier2,0.2766899716162187,0.32142857142857145,1.0365853658536588,high
TrainTicket,10,ts-user-service_cpu,tier2,0.4194627526222269,1.2633780895262208,6.743994147475599,high
TrainTicket,10,ts-user-service_mem,tier2,223277105.754233,232099840.0,258125824.0,high
TrainTicket,10,ts-user-service_latency-50,tier2,0.010810483801086446,0.017525970940430936,0.0803277849682449,high
TrainTicket,15,ts-admin-basic-info-service_workload,tier1,0.6412177460422663,0.867,1.2,high
TrainTicket,15,ts-config-service_workload,tier1,8.994837261857619,11.267,14.467,high
TrainTicket,15,ts-price-service_workload,tier1,4.90577466648904,6.080199999999808,7.733,high
TrainTicket,15,ts-admin-travel-service_workload,tier1,0.3312869394514208,0.4,0.667,high
TrainTicket,15,ts-travel-service_workload,tier1,9.079107768766578,13.733,19.0,high
TrainTicket,15,ts-travel2-service_workload,tier1,13.794858105506277,16.467,21.333,high
TrainTicket,15,ts-basic-service_workload,tier1,33.09886981008543,40.067,51.467,high
TrainTicket,15,ts-route-service_workload,tier1,34.273595957937104,40.333,53.0,high
TrainTicket,15,ts-station-service_workload,tier1,49.13094260845529,60.067,81.133,high
TrainTicket,15,ts-train-service_workload,tier1,21.037177158947514,25.6,33.067,high
TrainTicket,15,ts-consign-service_workload,tier1,0.22652532203350886,0.533,1.067,high
TrainTicket,15,ts-consign-price-service_workload,tier1,0.22578989004159303,0.533,1.0,high
TrainTicket,15,ts-food-service_workload,tier1,0.8409436304910891,1.4,2.4,high
TrainTicket,15,ts-food-map-service_workload,tier1,1.4682555480847452,2.267,3.6,high
TrainTicket,15,ts-inside-payment-service_workload,tier1,0.23363467211781055,0.533,1.0,high
TrainTicket,15,ts-order-other-service_workload,tier1,8.7159758558354,10.534,14.8,high
TrainTicket,15,ts-order-service_workload,tier1,6.150952609522144,9.333,12.933,high
TrainTicket,15,ts-payment-service_workload,tier1,0.1253202824797019,0.333,0.733,high
TrainTicket,15,ts-preserve-other-service_workload,tier1,0.0988621631616626,0.267,0.733,high
TrainTicket,15,ts-assurance-service_workload,tier1,0.37494158153268253,0.8,1.467,high
TrainTicket,15,ts-contacts-service_workload,tier1,0.5024404301575875,1.0,1.867,high
TrainTicket,15,ts-seat-service_workload,tier1,8.958313952477502,11.2,14.733,high
TrainTicket,15,ts-security-service_workload,tier1,0.24569222054188625,0.533,0.933,high
TrainTicket,15,ts-ticketinfo-service_workload,tier1,33.21526496179157,40.267,50.067,high
TrainTicket,15,ts-user-service_workload,tier1,0.24334575011951917,0.533,0.933,high
TrainTicket,15,ts-ui-dashboard_workload,tier1,4.702656666666667,5.533,6.6,high
TrainTicket,15,ts-admin-basic-info-service_cpu,tier2,0.6382096418912012,1.8823441461353534,9.623131099390445,high
TrainTicket,15,ts-admin-basic-info-service_mem,tier2,230968637.9403986,239837184.0,242450432.0,high
TrainTicket,15,ts-admin-basic-info-service_latency-50,tier2,0.01671821530369635,0.018333333333333337,0.052083333333333336,high
TrainTicket,15,ts-admin-travel-service_cpu,tier2,0.5348284461392638,1.6952896905210149,8.596834321334724,high
TrainTicket,15,ts-admin-travel-service_mem,tier2,226417716.51159364,236658688.0,251432960.0,high
TrainTicket,15,ts-admin-travel-service_latency-50,tier2,0.19740078090672689,0.3125,1.75,high
TrainTicket,15,ts-assurance-service_cpu,tier2,0.45594943207602107,1.6672775741419696,7.7665663734179065,high
TrainTicket,15,ts-assurance-service_mem,tier2,239700641.59148204,252223488.0,272887808.0,high
TrainTicket,15,ts-assurance-service_latency-50,tier2,0.007600778103560249,0.013000000000000003,0.059375,high
TrainTicket,15,ts-auth-service_workload,tier1,2.76445,3.2,3.667,high
TrainTicket,15,ts-auth-service_cpu,tier2,14.50139637555974,17.615055284694392,30.107523510971795,high
TrainTicket,15,ts-auth-service_mem,tier2,243631817.53947988,257466368.0,477708288.0,high
TrainTicket,15,ts-auth-service_latency-50,tier2,0.2413679974077175,0.32828947368420813,1.3515625,high
TrainTicket,15,ts-basic-service_cpu,tier2,6.808914949152105,14.102169677738312,36.88716565392696,high
TrainTicket,15,ts-basic-service_mem,tier2,245786574.9378162,251654144.0,264810496.0,high
TrainTicket,15,ts-basic-service_latency-50,tier2,0.008868568173216707,0.011495561805961396,0.07005849811631522,high
TrainTicket,15,ts-config-service_cpu,tier2,1.9768054068951173,5.108416941899837,19.480908949592855,high
TrainTicket,15,ts-config-service_mem,tier2,252279370.37826583,258990080.0,268169216.0,high
TrainTicket,15,ts-config-service_latency-50,tier2,0.004309417033821691,0.0075977748936164324,0.017190827085829283,high
TrainTicket,15,ts-consign-price-service_cpu,tier2,0.442505566631649,1.0861415568807153,4.31573571243858,high
TrainTicket,15,ts-consign-price-service_mem,tier2,238021435.99343273,248791040.0,271323136.0,high
TrainTicket,15,ts-consign-price-service_latency-50,tier2,0.01067173711136294,0.0175,0.0625,high
TrainTicket,15,ts-consign-service_cpu,tier2,0.4961974069058821,1.1637800836638508,5.160261647448178,high
TrainTicket,15,ts-consign-service_mem,tier2,243968359.73404333,259407872.0,262955008.0,high
TrainTicket,15,ts-consign-service_latency-50,tier2,0.027172745084476056,0.0475,0.175,high
TrainTicket,15,ts-contacts-service_cpu,tier2,0.5469295237897872,1.8582684711895971,6.05660137369628,high
TrainTicket,15,ts-contacts-service_mem,tier2,244055500.07720032,254562304.0,260501504.0,high
TrainTicket,15,ts-contacts-service_latency-50,tier2,0.009834217269421403,0.018333333333333333,0.07363595402455198,high
TrainTicket,15,ts-food-map-service_cpu,tier2,0.9446280183734037,3.511512796256998,10.716586266452264,high
TrainTicket,15,ts-food-map-service_mem,tier2,253329742.765881,263933952.0,269733888.0,high
TrainTicket,15,ts-food-map-service_latency-50,tier2,0.007758078780136704,0.015146927529803348,0.025,high
TrainTicket,15,ts-food-service_cpu,tier2,1.0745603032029165,3.192809124206033,8.433462126236257,high
TrainTicket,15,ts-food-service_mem,tier2,254297610.2845459,263086080.0,277200896.0,high
TrainTicket,15,ts-food-service_latency-50,tier2,0.04818496189692427,0.08333333333333333,0.3158282832836379,high
TrainTicket,15,ts-inside-payment-service_cpu,tier2,0.6059847490044449,1.5506705343254696,29.52413373119785,high
TrainTicket,15,ts-inside-payment-service_mem,tier2,245654142.13763002,258883584.0,263589888.0,high
TrainTicket,15,ts-inside-payment-service_latency-50,tier2,0.03979492911647072,0.08750000000000001,1.4426193415815511,high
TrainTicket,15,ts-order-other-service_cpu,tier2,3.4698936513493597,7.723990049546671,21.563143411095133,high
TrainTicket,15,ts-order-other-service_mem,tier2,270430924.65304506,297172992.0,309579776.0,high
TrainTicket,15,ts-order-other-service_latency-50,tier2,0.008573131999244917,0.013277910844976707,0.021617983463244554,high
TrainTicket,15,ts-order-service_cpu,tier2,3.1223518654243074,6.934012786118776,39.94660959322094,high
TrainTicket,15,ts-order-service_mem,tier2,271057196.37333333,309460992.0,614981632.0,high
TrainTicket,15,ts-order-service_latency-50,tier2,0.009188615854241553,0.012165935022335907,0.5833333333333335,high
TrainTicket,15,ts-payment-service_cpu,tier2,0.31342289861659073,0.911763190753815,4.142187978605582,high
TrainTicket,15,ts-payment-service_mem,tier2,234734799.640129,244293632.0,263073792.0,high
TrainTicket,15,ts-payment-service_latency-50,tier2,0.01704493282995589,0.02,3.75,high
TrainTicket,15,ts-preserve-other-service_cpu,tier2,0.5138144995415247,1.504737050739937,7.144434949797048,high
TrainTicket,15,ts-preserve-other-service_mem,tier2,224566458.4412147,236326912.0,255295488.0,high
TrainTicket,15,ts-preserve-other-service_latency-50,tier2,0.6987583816824379,1.0,12.766709057510244,high
TrainTicket,15,ts-preserve-service_cpu,tier2,0.5459707361710487,1.4677625169535036,11.735937957272476,high
TrainTicket,15,ts-preserve-service_mem,tier2,225673393.46141684,238727168.0,241008640.0,high
TrainTicket,15,ts-preserve-service_latency-50,tier2,0.6662700586354607,1.0,4.292371508573809,high
TrainTicket,15,ts-price-service_cpu,tier2,1.6018145541415065,4.956484360550842,15.604014215080342,high
TrainTicket,15,ts-price-service_mem,tier2,254523239.92841938,259956736.0,277651456.0,high
TrainTicket,15,ts-price-service_latency-50,tier2,0.005843355619011794,0.00796875,0.01992607055574582,high
TrainTicket,15,ts-route-service_cpu,tier2,5.350289994363966,13.065207913126745,38.429706696181505,high
TrainTicket,15,ts-route-service_mem,tier2,259755267.41333333,275795148.79999995,550662144.0,high
TrainTicket,15,ts-route-service_latency-50,tier2,0.00407732792345076,0.00663327987381485,0.20781249999999998,high
TrainTicket,15,ts-seat-service_cpu,tier2,3.6136316479519004,8.568332556859088,30.027826299893945,high
TrainTicket,15,ts-seat-service_mem,tier2,242717712.5472432,247885824.0,265162752.0,high
TrainTicket,15,ts-seat-service_latency-50,tier2,0.04814957534063014,0.08401987218225031,0.3858689348424921,high
TrainTicket,15,ts-security-service_cpu,tier2,0.5831109989012088,1.6154102197543365,7.443263801756593,high
TrainTicket,15,ts-security-service_mem,tier2,245960602.27570495,258899968.0,268083200.0,high
TrainTicket,15,ts-security-service_latency-50,tier2,0.04555527061761359,0.07591963675090808,0.3750000000000001,high
TrainTicket,15,ts-station-service_cpu,tier2,8.954050290980105,17.151465626569546,49.46761728746086,high
TrainTicket,15,ts-station-service_mem,tier2,263237538.91871896,281227264.0,284692480.0,high
TrainTicket,15,ts-station-service_latency-50,tier2,0.003427851000365582,0.004036350927988122,0.00819139902111194,high
TrainTicket,15,ts-ticketinfo-service_cpu,tier2,5.596332399934081,11.515208661831181,30.414139070927327,high
TrainTicket,15,ts-ticketinfo-service_mem,tier2,245987359.4451011,258662400.0,260968448.0,high
TrainTicket,15,ts-ticketinfo-service_latency-50,tier2,0.018281374368231584,0.020511152416356877,0.12281056752960097,high
TrainTicket,15,ts-train-service_cpu,tier2,3.8330179912310154,9.804521218608148,25.131084877550435,high
TrainTicket,15,ts-train-service_mem,tier2,254075456.90200242,266944512.0,270946304.0,high
TrainTicket,15,ts-train-service_latency-50,tier2,0.00569772854075843,0.007715961384140907,0.022097578779370637,high
TrainTicket,15,ts-travel-service_cpu,tier2,4.7722241625008985,10.822791861977581,33.68693004756439,high
TrainTicket,15,ts-travel-service_mem,tier2,272774749.328997,288776192.0,559980544.0,high
TrainTicket,15,ts-travel-service_latency-50,tier2,0.017797423300436287,0.021296583850931677,0.16973796153073673,high
TrainTicket,15,ts-travel2-service_cpu,tier2,6.297666747897097,13.856592573882306,33.139444790240255,high
TrainTicket,15,ts-travel2-service_mem,tier2,277839715.7003519,283680768.0,289263616.0,high
TrainTicket,15,ts-travel2-service_latency-50,tier2,0.018967549033833655,0.02194741024172413,0.1526077417977782,high
TrainTicket,15,ts-ui-dashboard_cpu,tier2,0.18710717832859772,0.21841438981969208,0.26909042912035464,high
TrainTicket,15,ts-ui-dashboard_mem,tier2,3643929.250787463,3747840.0,3960832.0,high
TrainTicket,15,ts-ui-dashboard_latency-50,tier2,0.27773374977283605,0.32142857142857145,1.0365853658536588,high
TrainTicket,15,ts-user-service_cpu,tier2,0.4749624024150403,1.2633780895262208,6.743994147475599,high
TrainTicket,15,ts-user-service_mem,tier2,223316996.15291622,232099840.0,258125824.0,high
TrainTicket,15,ts-user-service_latency-50,tier2,0.010598288450479956,0.017525970940430936,0.0803277849682449,high
TrainTicket,20,ts-admin-basic-info-service_workload,tier1,0.6424338557099427,0.867,1.2,high
TrainTicket,20,ts-config-service_workload,tier1,9.21861011879064,11.267,14.467,high
TrainTicket,20,ts-price-service_workload,tier1,4.945980204835188,6.080199999999808,7.733,high
